strSD			strLD			strED			strHS			strLTD
Normal
31/07/2005 12:51:51	23/08/2005 17:07:29	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:07:29	ST
31/07/2005 12:51:51	23/08/2005 17:07:29	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:07:29	B4
31/07/2005 12:51:51	23/08/2005 17:09:30	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:09:30	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:09:30	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:09:30	ST
31/07/2005 12:51:51	23/08/2005 17:09:30	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:09:30	B4
31/07/2005 12:51:51	23/08/2005 17:11:26	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:11:26	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:11:26	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:11:26	ST
31/07/2005 12:51:51	23/08/2005 17:11:26	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:11:26	B4
31/07/2005 12:51:51	23/08/2005 17:12:52	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:12:52	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:12:52	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:12:52	ST
31/07/2005 12:51:51	23/08/2005 17:12:52	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:12:52	B4
31/07/2005 12:51:51	23/08/2005 17:14:35	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:14:35	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:14:35	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:14:35	ST
31/07/2005 12:51:51	23/08/2005 17:14:35	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:14:35	B4
31/07/2005 12:51:51	23/08/2005 17:16:03	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:16:03	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:16:03	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:16:03	ST
31/07/2005 12:51:51	23/08/2005 17:16:03	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:16:03	B4
31/07/2005 12:51:51	23/08/2005 17:17:49	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:17:49	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:17:49	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:17:49	ST
31/07/2005 12:51:51	23/08/2005 17:17:49	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:17:49	B4
31/07/2005 12:51:51	23/08/2005 17:20:38	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:20:38	AF 23/2 day(s)
31/07/2005 12:51:51	23/08/2005 17:20:38	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:20:38	ST
31/07/2005 12:51:51	23/08/2005 17:20:38	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:20:38	B4
31/07/2005 12:51:51	23/08/2005 17:22:15	23/08/2005 07:49:13	03/01/2000 00:01:00	23/08/2005 17:22:15	AF 23/2 day(s)
23/08/2005 19:13:42	23/08/2005 19:13:42	23/08/2005 07:49:13	01/01/2000	23/08/2005 19:13:42	ST
23/08/2005 19:13:42	23/08/2005 19:13:42	23/08/2005 07:49:13	01/01/2000 00:01:00	23/08/2005 19:13:42	AF 0/0 day(s)
23/08/2005 19:13:42	23/08/2005 19:13:42	23/08/2005 07:49:13	01/01/2000 00:01:00	23/08/2005 19:13:42	ST
23/08/2005 19:13:42	23/08/2005 19:13:42	23/08/2005 07:49:13	01/01/2000 00:01:00	23/08/2005 19:13:42	B4
23/08/2005 19:13:42	23/08/2005 19:14:15	23/08/2005 07:49:13	01/01/2000 00:01:00	23/08/2005 19:14:15	AF 0/0 day(s)
8/24/2005 814.26	8/24/2005 814.26	8/24/2005 659.45	12/7/1999	8/24/2005 814.26	ST
8/24/2005 835.21	8/24/2005 835.21	8/24/2005 659.45	12/7/1999	8/24/2005 835.21	ST
8/24/2005 836.54	8/24/2005 836.54	8/24/2005 659.45	12/7/1999	8/24/2005 836.54	ST
8/24/2005 836.54	8/24/2005 836.54	8/24/2005 659.45	12/7/1999	8/24/2005 836.54	ST
8/24/2005 836.54	8/24/2005 836.54	8/24/2005 659.45	12/7/1999	8/24/2005 836.54	ST
2005/08/24 14.56.06	2005/08/24 14.56.06	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.56.06	ST
2005/08/24 14.56.06	2005/08/24 14.56.06	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.56.06	AF 0/-25 day(s)
2005/08/24 14.56.06	2005/08/24 14.56.06	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.56.06	ST
2005/08/24 14.56.06	2005/08/24 14.56.06	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.56.06	B4
2005/08/24 14.56.06	2005/08/24 14.58.02	2005/08/24 13.22.47	1999/12/07 00.00.00	2005/08/24 14.58.02	AF 0/-25 day(s)
